8.70368E-07,0
8.72463E-07,0
8.75955E-07,0
8.79794E-07,0
8.83984E-07,0
8.88175E-07,0
8.9167E-07,0
8.94817E-07,0
8.98312E-07,0
9.02159E-07,0
9.03E-07,0.001712761
9.06375E-07,0.001647856
9.09174E-07,0.000677893
9.12323E-07,0.003010853
9.15472E-07,0.00761187
9.19322E-07,0.014495367
9.22822E-07,0.021371651
9.26671E-07,0.028255147
9.31923E-07,0.044239714
9.34023E-07,0.051087152
9.36474E-07,0.057941802
9.38925E-07,0.067064508
9.41376E-07,0.073919158
9.45929E-07,0.094425414
9.49082E-07,0.110366711
9.52587E-07,0.133119388
9.55394E-07,0.160393755
9.57849E-07,0.183124797
9.59253E-07,0.199030036
9.60307E-07,0.212660008
9.61712E-07,0.233101359
9.63117E-07,0.251274655
9.65228E-07,0.289874878
9.66986E-07,0.319395666
9.68398E-07,0.357981466
9.68754E-07,0.378401183
9.69459E-07,0.396560055
9.70167E-07,0.421523095
9.70173E-07,0.4419356
9.70532E-07,0.471427541
9.70891E-07,0.500919482
9.70902E-07,0.534940324
9.70909E-07,0.555352829
9.71615E-07,0.578047813
9.71626E-07,0.612068655
9.72337E-07,0.648371976
9.72693E-07,0.666523636
9.72701E-07,0.691472253
9.72714E-07,0.734565319
9.72721E-07,0.754977824
9.73078E-07,0.777665597
9.73438E-07,0.809425594
9.73444E-07,0.827570043
9.7345E-07,0.847982548
9.73462E-07,0.884271446
9.73806E-07,0.866134208
9.7382E-07,0.91149533
9.74182E-07,0.950059496
9.74545E-07,0.990891717
9.74908E-07,1.031723939
9.75267E-07,1.063483936
9.76303E-07,1.020412505
9.76991E-07,0.984138031
9.77323E-07,0.927443839
9.77329E-07,0.947856344
9.77648E-07,0.850337143
9.77662E-07,0.895698266
9.7799E-07,0.827663794
9.78003E-07,0.866220748
9.78325E-07,0.780041827
9.78332E-07,0.802722388
9.79013E-07,0.743767353
9.79353E-07,0.714289835
9.80047E-07,0.69615981
9.80738E-07,0.66895756
9.81426E-07,0.632683085
9.81769E-07,0.612277792
9.82113E-07,0.591872498
9.83506E-07,0.573756896
9.85251E-07,0.562452674
9.88047E-07,0.555706198
9.90149E-07,0.567089749
9.926E-07,0.573944398
9.954E-07,0.58080626
9.98546E-07,0.576335052
1.00134E-06,0.562784408
1.00308E-06,0.546944074
1.00588E-06,0.526589262
1.00797E-06,0.506220027
1.00971E-06,0.492647748
1.01181E-06,0.474546569
1.01285E-06,0.451887643
1.01599E-06,0.431540043
1.01808E-06,0.408902751
1.02017E-06,0.388533516
1.02191E-06,0.363620957
1.02366E-06,0.345512566
1.0247E-06,0.329657808
1.02714E-06,0.313831897
1.02924E-06,0.293462662
1.03132E-06,0.264021202
1.03306E-06,0.234572531
1.03481E-06,0.218732196
1.0376E-06,0.196109328
1.03969E-06,0.182544261
1.04179E-06,0.171247251
1.04388E-06,0.141805791
1.04597E-06,0.1191685
1.04911E-06,0.101088955
1.0519E-06,0.085270256
1.0547E-06,0.071719612
1.05749E-06,0.060437024
1.06099E-06,0.046900804
1.06553E-06,0.031118162
1.06902E-06,0.026654167
1.07322E-06,0.019936538
1.07741E-06,0.015486965
1.08161E-06,0.008769336
1.08546E-06,0.006580608
1.08965E-06,0.006667147
