931.16,0.021053
936.98,0.042105
943.48,0.070175
949.3,0.084211
955.12,0.12632
959.9,0.1614
962.63,0.26667
965.69,0.35088
967.73,0.46316
968.05,0.59649
969.05,0.72281
970.06,0.84912
970.35,1.1368
970.37,1.0175
970.51,2.2386
970.53,2.0842
970.56,1.9368
970.62,1.5509
970.65,1.3895
970.68,1.2561
970.82,2.386
970.92,1.8035
971.29,1.6491
971.47,2.6386
971.49,2.5053
971.78,2.786
972.1,2.9404
972.42,3.0667
973.42,3.2211
974.07,3.4105
974.43,3.3333
975.84,3.1228
976.55,2.9754
976.91,2.8421
976.93,2.7018
977.3,2.5965
978,2.4912
978.02,2.3579
978.37,2.3088
979.08,2.1965
979.1,2.0702
979.12,1.9509
979.48,1.8456
979.5,1.7123
980.89,1.5789
980.92,1.4456
980.94,1.3263
981.65,1.186
982.7,1.0386
983.06,0.92632
984.8,0.78596
984.82,0.65263
987.58,0.54035
990.33,0.47018
993.77,0.40702
998.22,0.37193
1002.3,0.35789
1007.1,0.35088
1011.6,0.41404
1014.6,0.48421
1018.7,0.54035
1024.6,0.59649
1029,0.59649
1034.5,0.57544
1037.6,0.54737
1042.7,0.49123
1048.5,0.47018
1052.3,0.39298
1057.5,0.35789
1061.6,0.32982
1067.8,0.2807
1074.3,0.2807
1079.4,0.2807
1084.2,0.23158
1088.7,0.19649
1094.5,0.18947
1101.3,0.1614
1106.1,0.14035
1110.3,0.11228
1115.7,0.091228
1121.9,0.091228
1127,0.077193
1133.5,0.070175
1139.7,0.049123
1145.9,0.049123
1149.7,0.042105
